Ax,Ay,Az,Gx,Gy,Gz
0.5022511255627813,0.5001250938203654,0.7528146109582188,0.5006261227479638,0.4941556063275023,0.5004569475207981
0.5710355177588794,0.4018013510132601,0.7873405053790343,0.3804785740446832,0.5077681078535675,0.6149589270453634
0.6170585292646322,0.4718538904178135,0.7900925694270704,0.4330362593089977,0.4869525786141584,0.9074594066658528
0.5025012506253126,0.4998749061796348,0.7528146109582188,0.5007168146223206,0.4942462982018591,0.5004116015836196
0.8044022011005503,0.4115586690017514,0.6234676007005255,0.5292551057781189,0.7804750858956695,0.6463487800198824
0.2923961980990495,0.6424818613960472,0.7137853390042533,0.4646109841812442,0.4144636098854143,0.4673718541256082
0.2311155577788894,0.5751813860395298,0.8576432324243184,0.1183319671416363,0.9288400160454856,0.0
0.284392196098049,0.3982987240430324,0.5153865399049288,0.5328862689014074,0.4891954584299841,0.5081500601705705
0.0,0.0,0.339254440830623,0.9397195528192964,0.2887158379405968,1.0
0.9997498749374686,0.0,0.3412559419564674,0.5446378429286499,0.361051328112737,0.4809547063850568
0.3431715857928964,0.5016262196647487,0.8186139604703528,0.5219142961787328,0.4514554301759771,0.8028323769991454
0.4707353676838419,0.2201651238428822,0.7398048536402303,0.8577253780281493,0.6165006889094302,0.5535343669881577
0.4712356178089044,0.5804353264948713,0.6885163872904679,1.0,0.800115108917453,0.5083785339309695
0.6190595297648823,0.1783837878408807,0.8418814110582938,0.0667649161972199,0.30171791338926,0.565071419851056
0.0,0.6044533400050038,0.1991493620215161,0.307150705478138,0.6096011301602804,0.9633587386853166
0.8694347173586793,1.0000000000000002,0.0,0.4856549871810524,0.5898547185935783,0.4951619373179622
0.5715357678839419,0.4761070803102328,0.7730798098573932,0.4982454610460959,0.5046549348588172,0.4441163646510979
0.4524762381190594,0.7107830873154868,0.5494120590442833,1.0,0.642244972705234,0.5548616076878804
0.5027513756878439,0.5001250938203654,0.7530647985989494,0.5006261227479638,0.4942462982018591,0.5005197342030452
0.4454727363681841,0.636477358018514,0.6765073805354016,0.780047787641488,0.5674974274901023,0.4649458464865619
0.5027513756878439,0.5001250938203654,0.7530647985989494,0.5006557720145804,0.4941556063275023,0.5004726441913598
0.0,1.0000000000000002,0.4415811858894171,1.0,0.9658161396654864,0.403690461656522
0.4509754877438718,0.5138854140605456,0.740555416562422,0.4951322880513455,0.3921830580602403,1.0
0.4099549774887443,0.5486614961220917,0.751563672754566,0.499694786961299,0.5022742731569493,0.2118021521879414
0.5067533766883441,0.5724293219914938,0.7563172379284464,0.6062141374679526,0.4337687706018801,0.9997104836318608
0.4932466233116557,0.427820865649237,0.6172129096822618,0.536519176099203,0.0,0.1862863421525367
0.6845922961480739,0.4681010758068553,0.727795846885164,0.4296021766049845,0.3868113085791025,0.0
0.7126063031515757,1.0000000000000002,1.0000000000000002,0.0,0.7586061356541152,0.0
0.0,0.6067050287715788,0.7528146109582188,0.3649127090709315,0.7285278267087569,0.0
0.7183591795897948,0.4368276207155367,0.6755066299724795,0.8640738092331304,0.0,0.3554354082006383
0.3291645822911455,0.2847135351513636,0.8541406054540908,0.7499851753666916,0.6705373493555644,0.5397683869054886
0.8866933466733365,0.4593445083812861,0.7808356267200401,0.5290562812843365,0.5074628948148665,0.0
0.8559279639819909,0.4691018263697775,0.380785589191894,0.7111167309067443,0.0,0.0
0.3864432216108053,0.7873405053790344,0.9949962471853891,0.0852608263425013,1.0,0.0
0.4922461230615307,0.5414060545409058,0.7885914435826871,0.4150129933550761,0.4999686066588765,0.3377330519559796
0.9997498749374686,0.0,0.5073805354015513,0.6796326979088546,0.3149484625983222,0.8608385510228997
0.5225112556278139,0.6052039029271955,0.7260445334000502,0.5662765753352983,0.482847027225003,0.0
0.5660330165082541,0.6214660995746811,0.7245434075556669,0.5124980379161798,0.5466522489840766,0.0
